training_row_id,row_origin,raw_file,line,plan_date,pub_date,session_date,packet_id,setup_level,swept_low,recovered_level,trap_detected_timestamp_et,reclaim_detected_timestamp_et,classification_complete_timestamp_et,candidate_fired_timestamp_et,candidate_timing_driver,outcome_window_available,horizon_15m_complete,horizon_60m_complete,reclaim_price,entry_price,entry_timestamp_et,source_mode,source_label_status,accepted_for_timing_test,source_confidence_score,significant_low_score,prior_touch_count,prior_hold_minutes,prior_bounce_points,major_source_bonus,flush_depth,flush_depth_ticks,approach_velocity,multi_level_flush_count,volume_on_trap_bar,median_volume_30m,flush_score,reclaim_score,reclaim_close_location,reclaim_range,acceptance_closes_above_L,acceptance_score_timestamp_et,non_acceptance_score_timestamp_et,first_threshold_close_timestamp_et,non_acceptance_score,non_acceptance_closes,reclaim_minutes_from_trap,squeeze_score,candidate_score,target_room,target_invalid_for_level_to_level,risk_to_sweep,target_R,next_trusted_level_above,next_trusted_level_source,next_trusted_level_role,next_trusted_level_pub_date,time_of_day_bucket,visual_sanity_status,source_blocker_count,bars_available,window_csv,acceptance_family_model,hard_reject,hard_reject_reasons
direct-f9df9efeb250cce8,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,73,2026-05-08,2026-05-07,2026-05-08,,7332.0,,7332.0,,,,,reclaim_score,false,false,false,7332.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7400.0,source_row_target,target_or_response,2026-05-07,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-f7ba13e1ecaee343,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,87,2026-05-08,2026-05-07,2026-05-08,,7355.0,,7355.0,,,,,reclaim_score,false,false,false,7355.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7360.0,source_row_target,target_or_response,2026-05-07,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-08c187835c4578fb,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,89,2026-05-08,2026-05-07,2026-05-08,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-843accca0c673ae8,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,95,2026-05-08,2026-05-07,2026-05-07,mancini-es1m:2026-05-07T1237:7355.0:3a8cb95abc7c,7355.0,7345.75,7355.0,2026-05-07T12:27:00-04:00,2026-05-07T12:28:00-04:00,2026-05-07T12:38:00-04:00,,non_acceptance_score,true,false,false,7358.0,7361.5,2026-05-07T12:38:00-04:00,planned_setup,source_planned_fbd,true,0.65,0.3688,1,0.0,5.5,1.0,9.25,37.0,14.0,1,12664.0,8779.0,0.8109,0.5167,0.8571,10.5,1,2026-05-07T12:28:00-04:00,2026-05-07T12:38:00-04:00,2026-05-07T12:36:00-04:00,0.7,3,10.0,0.015,0.4974,-1.5,true,16.0,-0.0938,7360.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-05-07,midday,dangerous_demote_for_training,3,31,artifacts\research\hermes-mancini-event-packets\windows\20260507_1237_7355.0_3a8cb95abc7c.csv,non_acceptance_protocol,false,
direct-0c0a55c5120768ad,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,97,2026-05-08,2026-05-07,2026-05-08,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-ec562851799ce1be,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,108,2026-05-08,2026-05-07,2026-05-08,,7360.0,,7360.0,,,,,reclaim_score,false,false,false,7360.0,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,7369.0,source_row_target,target_or_response,2026-05-07,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_bars;no_reclaim
direct-51e878ce0edf3824,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,123,2026-05-08,2026-05-07,2026-05-08,,7213.0,,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7300.0,source_row_target,target_or_response,2026-05-07,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-15fb327393306a46,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,131,2026-05-08,2026-05-07,2026-05-08,,7355.0,,7355.0,,,,,reclaim_score,false,false,false,7355.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7360.0,source_row_target,target_or_response,2026-05-07,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-334c510abdbea252,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,133,2026-05-08,2026-05-07,2026-05-08,,7355.0,,7355.0,,,,,reclaim_score,false,false,false,7355.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7360.0,source_row_target,target_or_response,2026-05-07,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-02d817aabac4df01,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,139,2026-05-08,2026-05-07,2026-05-07,mancini-es1m:2026-05-07T1237:7355.0:3a8cb95abc7c,7355.0,7345.0,7355.0,2026-05-07T12:27:00-04:00,2026-05-07T12:28:00-04:00,2026-05-07T12:38:00-04:00,2026-05-07T12:38:00-04:00,non_acceptance_score,true,false,false,7358.0,7361.5,2026-05-07T12:38:00-04:00,actual_recap,source_confirmed_fbd,true,1.0,0.3688,1,0.0,5.5,1.0,10.0,40.0,14.375,2,12664.0,8779.0,0.8776,0.5167,0.8571,10.5,1,2026-05-07T12:28:00-04:00,2026-05-07T12:38:00-04:00,2026-05-07T12:36:00-04:00,0.7,3,10.0,0.015,0.5457,-1.5,true,16.75,-0.0896,7360.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-05-07,midday,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260507_1237_7355.0_3a8cb95abc7c.csv,non_acceptance_protocol,false,
direct-9d44de2969eb28aa,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,158,2026-05-08,2026-05-07,2026-05-08,,7327.0,,7327.0,,,,,reclaim_score,false,false,false,7327.0,,,planned_setup,source_planned_fbd,false,0.55,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.105,,true,,,7345.0,source_row_target,target_or_response,2026-05-07,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-bb7c050b828309a9,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,158,2026-05-08,2026-05-07,2026-05-08,,7306.0,,7306.0,,,,,reclaim_score,false,false,false,7306.0,,,planned_setup,source_planned_fbd,false,0.55,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.105,,true,,,7311.0,source_row_target,target_or_response,2026-05-07,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-f689c5f2a4bc0240,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,158,2026-05-08,2026-05-07,2026-05-08,,7213.0,,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,planned_setup,source_planned_fbd,false,0.55,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.105,,true,,,7300.0,source_row_target,target_or_response,2026-05-07,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-77c1706460f6584e,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,158,2026-05-08,2026-05-07,2026-05-08,,7255.0,,7255.0,,,,,reclaim_score,false,false,false,7255.0,,,planned_setup,source_planned_fbd,false,0.55,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.105,,true,,,7300.0,source_row_target,target_or_response,2026-05-07,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-188777ef04f0628d,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,162,2026-05-08,2026-05-07,2026-05-08,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-358d8b8a745f5535,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,164,2026-05-08,2026-05-07,2026-05-08,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_negative_control,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,source_negative_control;missing_setup_level;missing_bars;no_reclaim
direct-3698abd64f911cbf,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,166,2026-05-08,2026-05-07,2026-05-08,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-eb900bb988b938ea,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,189,2026-05-07,2026-05-06,2026-05-07,,7213.0,,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,actual_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7300.0,source_row_target,target_or_response,2026-05-06,missing,,2,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-607097e3d04c37b3,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,227,2026-05-07,2026-05-06,2026-05-07,,7137.0,,7137.0,,,,,reclaim_score,false,false,false,7137.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7199.0,source_row_target,target_or_response,2026-05-06,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-0bee5ab2e325fa5e,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,227,2026-05-07,2026-05-06,2026-05-07,,7213.0,,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7300.0,source_row_target,target_or_response,2026-05-06,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-711cb9e5e6fd719c,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,241,2026-05-07,2026-05-06,2026-05-07,,7213.0,,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,actual_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7300.0,source_row_target,target_or_response,2026-05-06,missing,,2,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-f2566bd4fa37530f,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,243,2026-05-07,2026-05-06,2026-05-07,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,7313.0,source_row_target,target_or_response,2026-05-06,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-98b8f246cacea743,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,261,2026-05-07,2026-05-06,2026-05-07,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-7117b5d3ed017ae0,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,265,2026-05-07,2026-05-06,2026-05-07,,7137.0,,7137.0,,,,,reclaim_score,false,false,false,7137.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7199.0,source_row_target,target_or_response,2026-05-06,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-db46ae0a26b69d5a,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,265,2026-05-07,2026-05-06,2026-05-07,,7213.0,,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7300.0,source_row_target,target_or_response,2026-05-06,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-b9ea04afe1c49b78,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,267,2026-05-07,2026-05-06,2026-05-07,,7279.0,,7279.0,,,,,reclaim_score,false,false,false,7279.0,,,planned_setup,source_planned_fbd,false,0.55,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.105,,true,,,7300.0,source_row_target,target_or_response,2026-05-06,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-c4cd15e5d3999fdd,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,269,2026-05-07,2026-05-06,2026-05-07,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-744cf8f306b10751,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,280,2026-05-07,2026-05-06,2026-05-07,,7284.0,,7284.0,,,,,reclaim_score,false,false,false,7284.0,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,7300.0,source_row_target,target_or_response,2026-05-06,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_bars;no_reclaim
direct-1874d460e87d302d,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,290,2026-05-07,2026-05-06,2026-05-07,,7213.0,,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7300.0,source_row_target,target_or_response,2026-05-06,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-fcec827a234da102,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,319,2026-05-07,2026-05-06,2026-05-07,,7284.0,7327.0,7284.0,,,,,reclaim_score,false,false,false,7284.0,,,planned_setup,source_planned_fbd,false,0.55,0.2,0,0.0,0.0,1.0,-43.0,-172.0,,8,,,0.2,0.0,,,0,,,,0.0,0,,0.0,0.145,,true,,,7300.0,source_row_target,target_or_response,2026-05-06,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-834a85ec60276fe9,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,319,2026-05-07,2026-05-06,2026-05-07,,7137.0,7327.0,7137.0,,,,,reclaim_score,false,false,false,7137.0,,,planned_setup,source_planned_fbd,false,0.55,0.2,0,0.0,0.0,1.0,-190.0,-760.0,,34,,,0.2,0.0,,,0,,,,0.0,0,,0.0,0.145,,true,,,7199.0,source_row_target,target_or_response,2026-05-06,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-16ec96c3218bcc01,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,319,2026-05-07,2026-05-06,2026-05-07,,7213.0,7327.0,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,planned_setup,source_planned_fbd,false,0.55,0.2,0,0.0,0.0,1.0,-114.0,-456.0,,21,,,0.2,0.0,,,0,,,,0.0,0,,0.0,0.145,,true,,,7300.0,source_row_target,target_or_response,2026-05-06,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-8275d799b4d5cbca,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,323,2026-05-07,2026-05-06,2026-05-07,,7332.0,,7332.0,,,,,reclaim_score,false,false,false,7332.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7400.0,source_row_target,target_or_response,2026-05-06,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-eda71d375199377a,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,325,2026-05-07,2026-05-06,2026-05-07,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_negative_control,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,source_negative_control;missing_setup_level;missing_bars;no_reclaim
direct-057509f63eb217e6,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,327,2026-05-07,2026-05-06,2026-05-07,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-49afda99e11897b7,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,346,2026-05-06,2026-05-05,2026-05-06,,7213.0,,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,actual_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7248.0,source_row_target,target_or_response,2026-05-05,missing,,2,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-e5944e656be71445,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,348,2026-05-06,2026-05-05,2026-04-30,mancini-es1m:2026-04-30T1233:7213.0:532a03df99ad,7213.0,7199.0,7213.0,2026-04-30T12:18:00-04:00,2026-04-30T12:30:00-04:00,2026-04-30T12:32:00-04:00,,reclaim_score,true,true,false,7219.0,7215.25,2026-04-30T12:32:00-04:00,actual_recap,source_confirmed_fbd,true,1.0,0.2,0,0.0,0.0,1.0,14.0,56.0,9.0,2,1388.0,1388.0,0.8333,0.85,0.875,8.0,3,2026-04-30T12:32:00-04:00,2026-04-30T12:30:00-04:00,2026-04-30T12:30:00-04:00,0.5,1,15.0,0.7131,0.6718,32.75,false,16.5,1.9848,7248.0,daily_plan_text,DIRECT_BID_CONDITIONAL,2026-05-05,midday,dangerous_demote_for_training,2,31,artifacts\research\hermes-mancini-event-packets\windows\20260430_1233_7213.0_532a03df99ad.csv,non_acceptance_protocol,true,chart_mismatch;future_target_leakage;source_after_entry_leakage
direct-b926552ef2c89708,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,384,2026-05-06,2026-05-05,2026-05-06,,7137.0,,7137.0,,,,,reclaim_score,false,false,false,7137.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7177.0,source_row_target,target_or_response,2026-05-05,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-ffb7a0e12f660fbc,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,384,2026-05-06,2026-05-05,2026-05-06,,7213.0,,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7248.0,source_row_target,target_or_response,2026-05-05,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-50a4e18a252714be,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,402,2026-05-06,2026-05-05,2026-05-06,,7213.0,,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,actual_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7300.0,source_row_target,target_or_response,2026-05-05,missing,,2,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-42d4cc94217c9acf,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,404,2026-05-06,2026-05-05,2026-04-30,mancini-es1m:2026-04-30T1233:7213.0:532a03df99ad,7213.0,7205.5,7213.0,2026-04-30T12:18:00-04:00,2026-04-30T12:30:00-04:00,2026-04-30T12:32:00-04:00,,reclaim_score,true,true,false,7219.0,7215.25,2026-04-30T12:32:00-04:00,context_recap,source_confirmed_fbd,true,1.0,0.2,0,0.0,0.0,1.0,7.5,30.0,2.5,0,1388.0,1388.0,0.6781,0.85,0.875,8.0,3,2026-04-30T12:32:00-04:00,2026-04-30T12:30:00-04:00,2026-04-30T12:30:00-04:00,0.5,1,15.0,0.715,0.6411,32.75,false,10.0,3.275,7248.0,daily_plan_text,DIRECT_BID_CONDITIONAL,2026-05-05,midday,dangerous_demote_for_training,3,31,artifacts\research\hermes-mancini-event-packets\windows\20260430_1233_7213.0_532a03df99ad.csv,non_acceptance_protocol,true,future_target_leakage;source_after_entry_leakage
direct-8ffc49724c452bc7,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,420,2026-05-06,2026-05-05,2026-05-06,,7220.0,,7220.0,,,,,reclaim_score,false,false,false,7220.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,7248.0,source_row_target,target_or_response,2026-05-05,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-f546ac2edfe447df,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,422,2026-05-06,2026-05-05,2026-05-06,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-f2ad1203bc43b9d1,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,424,2026-05-06,2026-05-05,2026-05-06,,7220.0,,7220.0,,,,,reclaim_score,false,false,false,7220.0,,,planned_setup,source_planned_fbd,false,0.55,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.105,,true,,,7248.0,source_row_target,target_or_response,2026-05-05,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-520c6946683533f0,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,426,2026-05-06,2026-05-05,2026-05-06,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-9e3876260e6cd5bf,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,437,2026-05-06,2026-05-05,2026-05-06,,7225.0,,7225.0,,,,,reclaim_score,false,false,false,7225.0,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,7248.0,source_row_target,target_or_response,2026-05-05,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_bars;no_reclaim
direct-d07488a6deb4e171,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,439,2026-05-06,2026-05-05,2026-05-06,,7213.0,7199.0,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,actual_recap,source_confirmed_fbd,false,1.0,0.2,0,0.0,0.0,1.0,14.0,56.0,,2,,,0.4833,0.0,,,0,,,,0.0,0,,0.0,0.2467,,true,,,7248.0,source_row_target,target_or_response,2026-05-05,missing,,1,0,,ladder_first_reclaim,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-da9405e5b859576c,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,466,2026-05-06,2026-05-05,2026-05-06,,7213.0,7213.0,7213.0,,,,,reclaim_score,false,false,false,7213.0,,,planned_setup,source_planned_fbd,false,0.55,0.2,0,0.0,0.0,1.0,0.0,0.0,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.105,,true,,,7248.0,source_row_target,target_or_response,2026-05-05,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
