protocol,date,level_name,level,flush_timestamp,reclaim_timestamp,signal_timestamp,entry_price,swept_low,flush_depth,prior_touch_groups,acceptance_closes_above_L,non_acceptance_closes,multi_level_flush_count,confirmation,source_classification,mfe_60m,mae_60m,risk_to_sweep,tp2_hit,tp3_hit,next_level_hit,stop_first,expectancy_points_slippage_0_5
non_acceptance_protocol,2026-03-31,ext_plus_2,6445.99,2026-03-30T19:35:00-04:00,2026-03-30T20:34:00-04:00,2026-03-30T20:42:00-04:00,6448,6364,81.99,0,1,2,3,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,2.75,10.25,84.25,true,false,false,false,1.5
classic_acceptance_second_attempt_reclaim,2026-03-31,ext_plus_2,6445.99,2026-03-30T19:35:00-04:00,2026-03-30T20:34:00-04:00,2026-03-30T20:36:00-04:00,6448.25,6364,81.99,0,1,2,3,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,5.75,10.5,84.5,true,true,false,false,2.5
ladder_first_reclaim,2026-03-31,ext_plus_2,6445.99,2026-03-30T19:35:00-04:00,2026-03-30T20:34:00-04:00,2026-03-30T20:34:00-04:00,6447,6364,81.99,0,1,2,3,multi_saty_level_flush_then_first_reclaim,saty_only_no_mancini_source_setup,7,9.25,83.25,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-03-31,ext_plus_2,6445.99,2026-03-30T20:54:00-04:00,2026-03-30T21:22:00-04:00,2026-03-30T21:27:00-04:00,6446.5,6437.75,8.24,4,2,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,15.5,2,9,true,true,true,false,2.5
simple_reclaim_unclassified,2026-03-31,ext_plus_2,6445.99,2026-03-30T22:36:00-04:00,2026-03-30T22:37:00-04:00,2026-03-30T22:37:00-04:00,6446.75,6445.5,0.49,11,7,0,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,2.25,8.25,1.5,true,false,false,true,-2
classic_acceptance_backtest_from_below,2026-03-31,ext_plus_2,6445.99,2026-03-30T22:57:00-04:00,2026-03-30T23:18:00-04:00,2026-03-30T23:21:00-04:00,6446.75,6442.25,3.74,12,4,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,1.75,24.75,4.75,false,false,false,true,-5.25
classic_acceptance_second_attempt_reclaim,2026-03-31,ext_plus_2,6445.99,2026-03-31T01:42:00-04:00,2026-03-31T02:41:00-04:00,2026-03-31T02:43:00-04:00,6446.25,6421.5,24.49,14,1,1,1,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,10.25,7.5,25,true,true,false,false,2.5
simple_reclaim_unclassified,2026-03-31,ext_plus_2,6445.99,2026-03-31T03:14:00-04:00,2026-03-31T03:15:00-04:00,2026-03-31T03:15:00-04:00,6447.25,6444.25,1.74,17,7,0,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,3.25,12.25,3.25,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-03-31,ext_plus_2,6445.99,2026-03-31T03:35:00-04:00,2026-03-31T04:04:00-04:00,2026-03-31T04:05:00-04:00,6449.75,6435,10.99,20,2,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,0,14.5,15,false,false,false,false,-0.5
classic_acceptance_second_attempt_reclaim,2026-03-31,ext_plus_2,6445.99,2026-03-31T03:35:00-04:00,2026-03-31T04:04:00-04:00,2026-03-31T04:10:00-04:00,6446.25,6435,10.99,20,2,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,3.25,11,11.5,true,true,false,false,2.5
non_acceptance_protocol,2026-03-31,ext_plus_2,6445.99,2026-03-31T05:13:00-04:00,2026-03-31T06:12:00-04:00,2026-03-31T06:15:00-04:00,6453.75,6423.75,22.24,31,16,6,1,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,16.25,14.25,30.25,true,true,true,false,2.5
classic_acceptance_backtest_from_below,2026-03-31,ext_plus_2,6445.99,2026-03-31T05:13:00-04:00,2026-03-31T06:12:00-04:00,2026-03-31T06:13:00-04:00,6447,6423.75,22.24,31,16,6,1,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,23,4.75,23.5,true,true,true,false,2.5
non_acceptance_protocol,2026-03-31,ext_plus_2,6445.99,2026-03-31T06:32:00-04:00,2026-03-31T06:33:00-04:00,2026-03-31T06:39:00-04:00,6453.75,6445.25,0.74,34,16,2,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,16.25,15.75,8.75,true,true,true,false,2.5
non_acceptance_protocol,2026-03-31,ext_plus_2,6445.99,2026-03-31T07:12:00-04:00,2026-03-31T07:13:00-04:00,2026-03-31T07:18:00-04:00,6451.75,6442.5,3.49,35,1,3,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,17,8.75,9.5,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-03-31,ext_plus_2,6445.99,2026-03-31T07:12:00-04:00,2026-03-31T07:13:00-04:00,2026-03-31T07:18:00-04:00,6451.75,6442.5,3.49,35,1,3,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,17,8.75,9.5,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-03-31,ext_plus_3,6460.8,2026-03-31T06:10:00-04:00,2026-03-31T07:09:00-04:00,2026-03-31T07:33:00-04:00,6461.25,6433,27.8,1,1,0,1,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,7.5,11,28.5,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-03-31,ext_plus_3,6460.8,2026-03-31T07:29:00-04:00,2026-03-31T07:33:00-04:00,2026-03-31T07:34:00-04:00,6463.5,6456.75,4.05,6,16,1,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,5.25,13.25,7,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-03-31,ext_plus_3,6460.8,2026-03-31T07:55:00-04:00,2026-03-31T08:18:00-04:00,2026-03-31T08:19:00-04:00,6461.5,6450.25,10.55,8,2,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,35.75,11,11.5,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-03-31,ext_plus_3,6460.8,2026-03-31T07:55:00-04:00,2026-03-31T08:18:00-04:00,2026-03-31T08:30:00-04:00,6463.5,6450.25,10.55,8,2,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,33.75,13,13.5,true,true,true,false,2.5
non_acceptance_protocol,2026-03-31,ext_plus_3,6460.8,2026-03-31T08:38:00-04:00,2026-03-31T08:39:00-04:00,2026-03-31T08:39:00-04:00,6466.25,6455.5,5.3,11,5,5,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,31,8,11,true,true,true,false,2.5
non_acceptance_protocol,2026-03-31,ext_plus_3,6460.8,2026-03-31T09:50:00-04:00,2026-03-31T10:01:00-04:00,2026-03-31T10:03:00-04:00,6466.25,6447,13.8,13,16,6,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,24.25,5.25,19.5,true,true,true,false,2.5
classic_acceptance_backtest_from_below,2026-03-31,ext_plus_3,6460.8,2026-03-31T09:50:00-04:00,2026-03-31T10:01:00-04:00,2026-03-31T10:03:00-04:00,6466.25,6447,13.8,13,16,6,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,24.25,5.25,19.5,true,true,true,false,2.5
non_acceptance_protocol,2026-03-31,ext_plus_4,6481.88,2026-03-31T07:50:00-04:00,2026-03-31T08:49:00-04:00,2026-03-31T08:57:00-04:00,6484.25,6450.25,31.63,0,16,3,1,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,13,37.25,34.25,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-03-31,ext_plus_4,6481.88,2026-03-31T07:50:00-04:00,2026-03-31T08:49:00-04:00,2026-03-31T08:50:00-04:00,6482.75,6450.25,31.63,0,16,3,1,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,14.5,25,32.75,true,true,false,false,2.5
non_acceptance_protocol,2026-03-31,ext_plus_4,6481.88,2026-03-31T09:09:00-04:00,2026-03-31T09:11:00-04:00,2026-03-31T09:20:00-04:00,6482.5,6478.75,3.13,3,1,2,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,12,35.5,4,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-03-31,ext_plus_4,6481.88,2026-03-31T09:09:00-04:00,2026-03-31T09:11:00-04:00,2026-03-31T09:14:00-04:00,6482.5,6478.75,3.13,3,1,2,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,12,35.5,4,true,true,false,false,2.5
non_acceptance_protocol,2026-03-31,ext_plus_4,6481.88,2026-03-31T09:37:00-04:00,2026-03-31T10:13:00-04:00,2026-03-31T10:14:00-04:00,6487.25,6447,34.88,5,7,2,1,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,3.25,24.75,40.5,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-03-31,ext_plus_4,6481.88,2026-03-31T09:37:00-04:00,2026-03-31T10:13:00-04:00,2026-03-31T10:14:00-04:00,6487.25,6447,34.88,5,7,2,1,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,3.25,24.75,40.5,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-03-31,ext_plus_4,6481.88,2026-03-31T10:33:00-04:00,2026-03-31T11:07:00-04:00,2026-03-31T11:08:00-04:00,6483,6462.5,19.38,11,2,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,80.5,11,20.75,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-03-31,ext_plus_4,6481.88,2026-03-31T10:33:00-04:00,2026-03-31T11:07:00-04:00,2026-03-31T11:15:00-04:00,6482.25,6462.5,19.38,11,2,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,81.25,2,20,true,true,true,false,2.5
non_acceptance_protocol,2026-03-31,atr_plus_1,6508.73,2026-03-31T10:40:00-04:00,2026-03-31T11:39:00-04:00,2026-03-31T11:39:00-04:00,6517,6462.5,46.23,0,16,6,1,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,46.5,14,54.75,true,true,false,false,2.5
non_acceptance_protocol,2026-04-01,call_trigger,6598.87,2026-04-01T00:13:00-04:00,2026-04-01T01:12:00-04:00,2026-04-01T01:15:00-04:00,6605.25,6589.75,9.12,0,16,3,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,17.75,4.25,15.75,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-01,call_trigger,6598.87,2026-04-01T02:59:00-04:00,2026-04-01T03:00:00-04:00,2026-04-01T03:03:00-04:00,6602.25,6598.5,0.37,3,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,6.25,12.25,4,true,true,false,true,-4.5
non_acceptance_protocol,2026-04-01,call_trigger,6598.87,2026-04-01T03:20:00-04:00,2026-04-01T03:21:00-04:00,2026-04-01T03:25:00-04:00,6606.75,6598.5,0.37,6,16,3,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,1.75,20.25,8.5,false,false,false,true,-9
non_acceptance_protocol,2026-04-01,call_trigger,6598.87,2026-04-01T03:54:00-04:00,2026-04-01T03:55:00-04:00,2026-04-01T04:00:00-04:00,6600,6590.25,8.62,6,12,1,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,7.75,13.5,10,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-01,call_trigger,6598.87,2026-04-01T03:54:00-04:00,2026-04-01T03:55:00-04:00,2026-04-01T04:00:00-04:00,6600,6590.25,8.62,6,12,1,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,7.75,13.5,10,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-01,call_trigger,6598.87,2026-04-01T04:15:00-04:00,2026-04-01T04:38:00-04:00,2026-04-01T04:46:00-04:00,6601.25,6586.5,12.37,9,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,13,3,15,true,true,false,false,2.5
simple_reclaim_unclassified,2026-04-01,call_trigger,6598.87,2026-04-01T05:10:00-04:00,2026-04-01T05:11:00-04:00,2026-04-01T05:11:00-04:00,6601,6598.5,0.37,13,16,1,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,18.75,1.75,2.75,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-01,call_trigger,6598.87,2026-04-01T07:49:00-04:00,2026-04-01T07:50:00-04:00,2026-04-01T07:52:00-04:00,6600.5,6597.5,1.37,14,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,28,10.5,3.25,true,true,true,true,-3.75
classic_acceptance_backtest_from_below,2026-04-01,call_trigger,6598.87,2026-04-01T08:10:00-04:00,2026-04-01T08:11:00-04:00,2026-04-01T08:12:00-04:00,6599.5,6593.5,5.37,15,3,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,29,4.5,6.25,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-01,call_trigger,6598.87,2026-04-01T08:10:00-04:00,2026-04-01T08:11:00-04:00,2026-04-01T08:16:00-04:00,6602,6593.5,5.37,15,3,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,26.5,7,8.75,true,true,true,false,2.5
non_acceptance_protocol,2026-04-01,call_trigger,6598.87,2026-04-01T08:48:00-04:00,2026-04-01T08:49:00-04:00,2026-04-01T08:50:00-04:00,6605,6598,0.87,19,16,6,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,27.25,7,7.25,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-01,ext_plus_1,6618.28,2026-04-01T00:38:00-04:00,2026-04-01T01:37:00-04:00,2026-04-01T01:42:00-04:00,6619,6591.75,26.53,0,1,0,1,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,4,7.25,27.5,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-01,ext_plus_1,6618.28,2026-04-01T02:03:00-04:00,2026-04-01T02:09:00-04:00,2026-04-01T02:30:00-04:00,6619,6616.25,2.03,5,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,2.75,29,3,true,false,false,true,-3.5
classic_acceptance_second_attempt_reclaim,2026-04-01,ext_plus_1,6618.28,2026-04-01T02:29:00-04:00,2026-04-01T02:30:00-04:00,2026-04-01T02:35:00-04:00,6618.75,6615,3.28,5,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,3,28.75,4,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-01,ext_plus_1,6618.28,2026-04-01T05:05:00-04:00,2026-04-01T06:04:00-04:00,2026-04-01T06:05:00-04:00,6618.75,6598.5,19.78,7,3,0,1,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,12,1.75,20.5,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-01,ext_plus_1,6618.28,2026-04-01T05:05:00-04:00,2026-04-01T06:04:00-04:00,2026-04-01T06:08:00-04:00,6619.5,6598.5,19.78,7,3,0,1,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,11.25,2.5,21.25,true,true,false,false,2.5
non_acceptance_protocol,2026-04-01,ext_plus_1,6618.28,2026-04-01T07:20:00-04:00,2026-04-01T07:44:00-04:00,2026-04-01T07:45:00-04:00,6619,6604.25,14.03,13,2,1,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,19,29,15,true,true,true,false,2.5
classic_acceptance_backtest_from_below,2026-04-01,ext_plus_1,6618.28,2026-04-01T07:20:00-04:00,2026-04-01T07:44:00-04:00,2026-04-01T07:45:00-04:00,6619,6604.25,14.03,13,2,1,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,19,29,15,true,true,true,false,2.5
non_acceptance_protocol,2026-04-01,ext_plus_1,6618.28,2026-04-01T08:04:00-04:00,2026-04-01T08:35:00-04:00,2026-04-01T08:41:00-04:00,6618.5,6590,28.28,17,7,2,1,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,12.75,20.5,28.75,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-01,ext_plus_1,6618.28,2026-04-01T08:04:00-04:00,2026-04-01T08:35:00-04:00,2026-04-01T08:36:00-04:00,6621,6590,28.28,17,7,2,1,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,7.5,23,31.25,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-01,ext_plus_1,6618.28,2026-04-01T08:55:00-04:00,2026-04-01T09:08:00-04:00,2026-04-01T09:22:00-04:00,6620.25,6604.5,13.78,19,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,19.25,15.5,16,true,true,true,false,2.5
classic_acceptance_backtest_from_below,2026-04-01,ext_plus_1,6618.28,2026-04-01T09:28:00-04:00,2026-04-01T09:30:00-04:00,2026-04-01T09:32:00-04:00,6619,6613.75,4.53,24,3,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,20.5,14.25,5.5,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-01,ext_plus_1,6618.28,2026-04-01T09:28:00-04:00,2026-04-01T09:30:00-04:00,2026-04-01T09:39:00-04:00,6623.25,6613.75,4.53,24,3,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,18.75,10,9.75,true,true,true,false,2.5
classic_acceptance_backtest_from_below,2026-04-01,ext_plus_1,6618.28,2026-04-01T13:18:00-04:00,2026-04-01T14:05:00-04:00,2026-04-01T14:06:00-04:00,6619.25,6604,14.28,29,3,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,15.5,4.75,15.5,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-01,ext_plus_1,6618.28,2026-04-01T13:18:00-04:00,2026-04-01T14:05:00-04:00,2026-04-01T14:09:00-04:00,6619.5,6604,14.28,29,3,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,15.25,5,15.75,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-01,ext_plus_1,6618.28,2026-04-01T14:53:00-04:00,2026-04-01T14:54:00-04:00,2026-04-01T14:57:00-04:00,6619.5,6617.25,1.03,33,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,4.25,5,2.5,true,true,false,true,-3
classic_acceptance_backtest_from_below,2026-04-01,ext_plus_2,6633.97,2026-04-01T08:54:00-04:00,2026-04-01T09:53:00-04:00,2026-04-01T09:54:00-04:00,6634,6604.5,29.47,1,2,0,1,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,10.75,6.75,29.75,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-01,ext_plus_2,6633.97,2026-04-01T08:54:00-04:00,2026-04-01T09:53:00-04:00,2026-04-01T09:56:00-04:00,6634.5,6604.5,29.47,1,2,0,1,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,14.25,7.25,30.25,true,true,false,false,2.5
simple_reclaim_unclassified,2026-04-01,ext_plus_2,6633.97,2026-04-01T10:15:00-04:00,2026-04-01T10:16:00-04:00,2026-04-01T10:16:00-04:00,6635.5,6633.25,0.72,4,13,0,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,14.25,8.25,2.5,true,true,true,false,2.5
classic_acceptance_backtest_from_below,2026-04-01,ext_plus_3,6649.66,2026-04-01T11:04:00-04:00,2026-04-01T12:03:00-04:00,2026-04-01T12:04:00-04:00,6651.25,6636.25,13.41,2,16,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,2.5,27,15.25,true,false,false,false,1.5
classic_acceptance_backtest_from_below,2026-04-02,ext_minus_4,6515.38,2026-04-02T06:37:00-04:00,2026-04-02T06:50:00-04:00,2026-04-02T06:51:00-04:00,6517.75,6511.25,4.13,1,7,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,7.25,14,6.75,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-02,ext_minus_4,6515.38,2026-04-02T07:10:00-04:00,2026-04-02T07:21:00-04:00,2026-04-02T07:22:00-04:00,6515.75,6503.75,11.63,4,5,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,10,2.25,12.25,true,true,false,false,2.5
non_acceptance_protocol,2026-04-02,ext_minus_4,6515.38,2026-04-02T08:03:00-04:00,2026-04-02T08:04:00-04:00,2026-04-02T08:13:00-04:00,6517.75,6515,0.38,9,16,1,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,51,3.5,3,true,true,true,false,2.5
simple_reclaim_unclassified,2026-04-02,ext_minus_4,6515.38,2026-04-02T08:40:00-04:00,2026-04-02T08:41:00-04:00,2026-04-02T08:41:00-04:00,6527.75,6514.25,1.13,10,16,1,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,116.75,11.5,13.75,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-02,ext_minus_3,6537.15,2026-04-01T22:49:00-04:00,2026-04-01T22:50:00-04:00,2026-04-01T22:55:00-04:00,6538.25,6535.75,1.4,1,4,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,2.5,7.25,2.75,true,false,false,false,1.5
classic_acceptance_backtest_from_below,2026-04-02,ext_minus_3,6537.15,2026-04-01T23:10:00-04:00,2026-04-01T23:15:00-04:00,2026-04-01T23:16:00-04:00,6538.75,6533.5,3.65,3,6,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,2,7.75,5.5,true,false,false,false,1.5
classic_acceptance_second_attempt_reclaim,2026-04-02,ext_minus_3,6537.15,2026-04-01T23:35:00-04:00,2026-04-02T00:01:00-04:00,2026-04-02T00:30:00-04:00,6538.75,6531,6.15,7,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,2,18.75,8,true,false,false,false,1.5
simple_reclaim_unclassified,2026-04-02,ext_minus_3,6537.15,2026-04-02T00:21:00-04:00,2026-04-02T00:30:00-04:00,2026-04-02T00:30:00-04:00,6538.75,6531.75,5.4,9,1,0,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,2,18.75,7.25,true,false,false,false,1.5
non_acceptance_protocol,2026-04-02,ext_minus_3,6537.15,2026-04-02T01:37:00-04:00,2026-04-02T02:36:00-04:00,2026-04-02T02:46:00-04:00,6542.25,6525,12.15,10,16,6,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,8.5,4.75,17.5,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-02,ext_minus_3,6537.15,2026-04-02T01:37:00-04:00,2026-04-02T02:36:00-04:00,2026-04-02T02:37:00-04:00,6539.25,6525,12.15,10,16,6,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,11,2.25,14.5,true,true,false,false,2.5
simple_reclaim_unclassified,2026-04-02,ext_minus_3,6537.15,2026-04-02T05:00:00-04:00,2026-04-02T05:01:00-04:00,2026-04-02T05:01:00-04:00,6538.5,6536.25,0.9,16,5,0,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,4.75,12.5,2.5,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-02,ext_minus_3,6537.15,2026-04-02T05:21:00-04:00,2026-04-02T05:45:00-04:00,2026-04-02T05:57:00-04:00,6537.5,6526,11.15,18,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,1.25,26.25,11.75,false,false,false,true,-12.25
non_acceptance_protocol,2026-04-02,ext_minus_3,6537.15,2026-04-02T07:52:00-04:00,2026-04-02T08:51:00-04:00,2026-04-02T08:53:00-04:00,6547,6514.25,22.9,21,16,6,1,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,97.5,6.5,33,true,true,true,false,2.5
simple_reclaim_unclassified,2026-04-02,ext_minus_2,6552.45,2026-04-01T21:09:00-04:00,2026-04-01T21:10:00-04:00,2026-04-01T21:10:00-04:00,6554.5,6551.75,0.7,1,1,0,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,0.5,12.5,3,false,false,false,true,-3.5
non_acceptance_protocol,2026-04-02,ext_minus_2,6552.45,2026-04-02T07:58:00-04:00,2026-04-02T08:57:00-04:00,2026-04-02T09:03:00-04:00,6555.5,6514.25,38.2,6,16,4,2,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,89,6,41.5,true,true,true,false,2.5
classic_acceptance_backtest_from_below,2026-04-02,ext_minus_2,6552.45,2026-04-02T07:58:00-04:00,2026-04-02T08:57:00-04:00,2026-04-02T09:03:00-04:00,6555.5,6514.25,38.2,6,16,4,2,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,89,6,41.5,true,true,true,false,2.5
ladder_first_reclaim,2026-04-02,ext_minus_2,6552.45,2026-04-02T07:58:00-04:00,2026-04-02T08:57:00-04:00,2026-04-02T08:57:00-04:00,6554.25,6514.25,38.2,6,16,4,2,multi_saty_level_flush_then_first_reclaim,saty_only_no_mancini_source_setup,90.25,7.25,40.25,true,true,true,false,2.5
non_acceptance_protocol,2026-04-02,ext_minus_1,6567.74,2026-04-01T20:25:00-04:00,2026-04-01T20:26:00-04:00,2026-04-01T20:27:00-04:00,6574.25,6566.25,1.49,0,4,2,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,2.5,32,8.25,true,false,false,false,1.5
classic_acceptance_second_attempt_reclaim,2026-04-02,ext_minus_1,6567.74,2026-04-02T08:19:00-04:00,2026-04-02T09:18:00-04:00,2026-04-02T09:21:00-04:00,6574,6514.25,53.49,3,1,1,3,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,70.5,9.75,60,true,true,true,false,2.5
ladder_first_reclaim,2026-04-02,ext_minus_1,6567.74,2026-04-02T08:19:00-04:00,2026-04-02T09:18:00-04:00,2026-04-02T09:18:00-04:00,6568.75,6514.25,53.49,3,1,1,3,multi_saty_level_flush_then_first_reclaim,saty_only_no_mancini_source_setup,75.75,4.75,54.75,true,true,true,false,2.5
non_acceptance_protocol,2026-04-02,put_trigger,6586.66,2026-04-02T08:34:00-04:00,2026-04-02T09:33:00-04:00,2026-04-02T09:35:00-04:00,6601.25,6514.25,72.41,2,16,6,4,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,43.25,15.25,87.25,true,true,true,false,2.5
