source_id,source_kind,source_path,ocr_verified,plan_date,pub_date,price,zone_low,zone_high,primary_role,direction,major,tags,source,snippet
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7184,7184,7184,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim|shelf_cluster_low,narrative_sentence,"...uch shelf of lows at 6793 from Wednesday/Thursday April 8th and 9th, and we ripped from there - in a historic move - to 7184+ Friday."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7185,7185,7185,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7185
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7194,7194,7194,SUPPORT_LEVEL,support,false,target_reference,narrative_sentence,"Breakout would target 7160, 7174, 7194, then 7217."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7196,7196,7196,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7196
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7202,7202,7202,RESISTANCE_ONLY,resistance,true,major|resistance_only|target_reference,resistances are_list,Resistances are: 7202 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7202,7202,7202,RESISTANCE_ONLY,support,false,target_reference|resistance_only,narrative_sentence,"When this range is ready, next leg up targets 7202, 7220, the 7235."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7212,7212,7212,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7212
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7217,7217,7217,SUPPORT_LEVEL,support,false,target_reference,narrative_sentence,"Breakout would target 7160, 7174, 7194, then 7217."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7220,7220,7220,RESISTANCE_ONLY,resistance,true,major|resistance_only|target_reference,resistances are_list,Resistances are: 7220 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7220,7220,7220,RESISTANCE_ONLY,support,false,target_reference|resistance_only,narrative_sentence,"When this range is ready, next leg up targets 7202, 7220, the 7235."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7226,7226,7226,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7226
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7235,7235,7238,RESISTANCE_ONLY,resistance,true,major|resistance_only|target_reference,resistances are_list,Resistances are: 7235-38 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7235,7235,7235,RESISTANCE_ONLY,support,false,target_reference|resistance_only,narrative_sentence,"When this range is ready, next leg up targets 7202, 7220, the 7235."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7245,7245,7245,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7245
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7251,7251,7251,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7251
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7262,7262,7262,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 7262 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7274,7274,7274,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7274
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7282,7282,7282,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7282
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7290,7290,7290,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 7290 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7294,7294,7294,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7294
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7300,7300,7300,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 7300 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7306,7306,7306,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7306
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7312,7312,7312,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7312
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7317,7317,7317,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7317
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7323,7323,7323,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 7323 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7331,7331,7331,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7331
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7339,7339,7339,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7339
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7347,7347,7347,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 7347 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7351,7351,7351,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7351
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7359,7359,7359,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 7359 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7362,7362,7362,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7362
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-22,2026-04-21,7374,7374,7374,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 7374 (major). As readers know I don't short ES - I only get my points on the long side
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6767,6767,6767,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6767 (major).
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6780,6780,6780,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6780
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6787,6787,6787,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6787
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6793,6793,6793,FAILED_BREAKDOWN_RECLAIM,support,true,major|failed_breakdown_reclaim|defend_first|direct_bid_conditional,supports are_list+narrative_sentence+narrative_sentence,Supports are: 6793 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6802,6802,6802,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6802
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6809,6809,6809,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6809 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6816,6816,6816,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6816
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6821,6821,6821,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6821
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6832,6832,6832,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6832 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6840,6840,6840,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6840
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6849,6849,6849,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6849 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6854,6854,6854,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6854
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6862,6862,6862,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6862 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6867,6867,6867,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6867
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6872,6872,6872,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6872 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6880,6880,6880,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6880
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6883,6883,6883,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6883 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6887,6887,6887,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6887
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6903,6903,6903,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6903 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6908,6908,6908,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6908
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6920,6920,6920,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6920 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6927,6927,6927,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6927
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6938,6938,6938,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6938
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6943,6943,6943,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6943
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6949,6949,6949,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6949 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6955,6955,6955,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6955
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6960,6960,6960,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6960 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6970,6970,6970,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6970
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6983,6983,6983,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6983 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,6990,6990,6990,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6990
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7002,7002,7002,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 7002 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7007,7007,7007,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 7007
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7016,7016,7016,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 7016 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7020,7020,7020,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 7020
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7026,7026,7026,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 7026 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7030,7030,7030,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 7030
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7036,7036,7036,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 7036 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7041,7041,7041,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 7041
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7048,7048,7048,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 7048
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7057,7057,7057,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 7057 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7058,7058,7058,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim,narrative_sentence,7058 is below there and watch for Failed Breakdowns of that low.
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7063,7063,7063,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 7063
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7072,7072,7072,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 7072 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7085,7085,7085,RESISTANCE_ONLY,support,false,failed_breakdown_reclaim|defend_first|resistance_only,narrative_sentence,"...Monday is that ES can start digesting this move….A bull case for Monday on a tiny retrace would involve ES back-testing 7085, defending, then resuming up."" Right off the open Sunday evening, we sold elevator down to 7085 to the tick, defended, recovered a big low from Friday morning at 7120 just after, and rallied to 7..."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7085,7085,7085,RESISTANCE_ONLY,resistance,false,failed_breakdown_reclaim|resistance_only|defend_first,narrative_sentence,...iled Breakdown) and rallied to 7180's yesterday before finally going elevator down yesterday morning ultimately back to 7085 by yesterday's close.
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7086,7086,7086,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 7086 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7093,7093,7093,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 7093
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7097,7097,7097,FAILED_BREAKDOWN_RECLAIM,support,true,defend_first|failed_breakdown_reclaim|major,narrative_sentence,"In doing so, ES lost the 7097 low which held much of the day yesterday."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7099,7099,7099,RESISTANCE_ONLY,resistance,false,resistance_only,narrative_sentence,"After this bounce, you can short below the low of this bounce, perhaps 7099 trigger."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7100,7100,7100,MAJOR_SUPPORT,support,true,major,narrative_sentence,"This will (like all ranges) constantly morph but as of now is something like 7100-05 to 7180 with 7120 being a major magnet in the middle of the range, as well as 7147."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7105,7105,7105,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim|defend_first,narrative_sentence,"Ideally here wait for 7105 to clear before entry though (this is where the non-acceptance protocol entry would be anyway)."" Why was 7097 flush and recovery a Failed Breakdown?"
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7111,7108,7111,RESISTANCE_ONLY,support,true,major|resistance_only,supports are_list,Supports are: 7111-08 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7111,7111,7111,RESISTANCE_ONLY,support,false,resistance_only,narrative_sentence,7111-08 is below there.
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7120,7120,7120,RESISTANCE_ONLY,support,true,failed_breakdown_reclaim|defend_first|resistance_only|major,supports are_list+narrative_sentence+narrative_sentence+narrative_sentence,Supports are: 7120
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7120,7120,7120,RESISTANCE_ONLY,resistance,false,failed_breakdown_reclaim|resistance_only|defend_first,narrative_sentence,"Shortly after, ES recovered a massive low set at 9:45AM on Friday at 7120 (Failed Breakdown) and rallied to 7180's yesterday before finally going elevator down yesterday morning ultimately back to 7085 by yesterday's close."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7129,7129,7129,RESISTANCE_ONLY,support,true,major|resistance_only,supports are_list+narrative_sentence,Supports are: 7129 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7129,7129,7129,RESISTANCE_ONLY,resistance,false,resistance_only,narrative_sentence,Rather it will just quickly trap below 7147 or 7129 then resume up the range to 7180 resistance.
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7130,7130,7130,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim,narrative_sentence,The Tuesday 4:07PM Failed Breakdown of 7097 Yesterday's newsletter was sent out at 3:30PM or so and ES was around 7130's.
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7134,7134,7134,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 7134
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7147,7147,7147,RESISTANCE_ONLY,support,true,major|resistance_only|failed_breakdown_reclaim|first_support_caution|caution,supports are_list+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence,Supports are: 7147 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7147,7147,7147,RESISTANCE_ONLY,resistance,true,major|resistance_only|failed_breakdown_reclaim|first_support_caution|caution,resistances are_list+narrative_sentence,Resistances are: 7147 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7154,7154,7154,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7154
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7160,7160,7160,RESISTANCE_ONLY,resistance,true,major|failed_breakdown_reclaim|resistance_only,resistances are_list,Resistances are: 7160 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7160,7160,7160,RESISTANCE_ONLY,support,false,failed_breakdown_reclaim|resistance_only,narrative_sentence,"Let that flush and recover."" A little after 4pm yesterday, we recovered this and ripped to 7160's today."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7166,7166,7166,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7166
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7175,7175,7175,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7175
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7180,7180,7180,RESISTANCE_ONLY,resistance,true,major|failed_breakdown_reclaim|defend_first|resistance_only,resistances are_list+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence,Resistances are: 7180 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7180,7180,7180,RESISTANCE_ONLY,support,true,failed_breakdown_reclaim|defend_first|resistance_only|major,narrative_sentence,"...elevator down to 7085 to the tick, defended, recovered a big low from Friday morning at 7120 just after, and rallied to 7180+ yesterday morning."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7184,7184,7184,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7184
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7192,7192,7192,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7192
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7200,7200,7200,RESISTANCE_ONLY,resistance,true,major|resistance_only|target_reference,resistances are_list,Resistances are: 7200 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7200,7200,7200,RESISTANCE_ONLY,support,false,target_reference|resistance_only,narrative_sentence,"Perhaps final dip there, then breakout targets 7200, 7216, then 7235."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7202,7202,7202,SUPPORT_LEVEL,support,false,target_reference,narrative_sentence,"When this range is ready, next leg up targets 7202, 7220, the 7235."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7206,7206,7206,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7206
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7216,7216,7216,RESISTANCE_ONLY,resistance,true,major|resistance_only|target_reference,resistances are_list,Resistances are: 7216 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7216,7216,7216,RESISTANCE_ONLY,support,false,target_reference|resistance_only,narrative_sentence,"Perhaps final dip there, then breakout targets 7200, 7216, then 7235."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7220,7220,7220,RESISTANCE_ONLY,resistance,false,target_reference|resistance_only,resistances are_list,Resistances are: 7220
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7220,7220,7220,RESISTANCE_ONLY,support,false,target_reference|resistance_only,narrative_sentence,"When this range is ready, next leg up targets 7202, 7220, the 7235."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7235,7235,7235,RESISTANCE_ONLY,resistance,true,major|target_reference|resistance_only,resistances are_list,Resistances are: 7235 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7235,7235,7235,RESISTANCE_ONLY,support,false,target_reference|resistance_only,narrative_sentence,"When this range is ready, next leg up targets 7202, 7220, the 7235."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7243,7243,7243,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7243
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7249,7249,7249,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7249
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7258,7258,7258,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7258
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7263,7263,7263,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7263
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7280,7280,7280,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 7280 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-23,2026-04-22,7285,7285,7285,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 7285
