level_id,source_id,source_kind,source_path,ocr_verified,source_snippet,plan_date,pub_date,price,zone_low,zone_high,primary_role,direction,tags,long_eligible,bars_in_session,saty_valid,nearest_saty_label,nearest_saty_price,nearest_saty_distance,event_status,touch_ct,touch_et,sweep_ct,sweep_et,sweep_low,sweep_depth_points,reclaim_ct,reclaim_et,sweep_reclaim_same_bar,acceptance2_ct,acceptance2_et,acceptance3_ct,acceptance3_et,nonacceptance2_ct,nonacceptance2_et,entry_model,entry_ct,entry_et,entry_price,horizon_5m_complete,mfe_5m,mae_5m,hit_2pt_5m,hit_4pt_5m,hit_8pt_5m,hit_10pt_5m,horizon_15m_complete,mfe_15m,mae_15m,hit_2pt_15m,hit_4pt_15m,hit_8pt_15m,hit_10pt_15m,horizon_30m_complete,mfe_30m,mae_30m,hit_2pt_30m,hit_4pt_30m,hit_8pt_30m,hit_10pt_30m,horizon_60m_complete,mfe_60m,mae_60m,hit_2pt_60m,hit_4pt_60m,hit_8pt_60m,hit_10pt_60m,mfe_eod,mae_eod,hit_2pt_eod,hit_4pt_eod,hit_8pt_eod,hit_10pt_eod,eod_complete
c57744c16ad8,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 6916 (major),2026-04-21,2026-04-20,6916,6916,6916,MAJOR_SUPPORT,support,major,true,1321,false,ATR-1,7047.98,131.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8adb5733044,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 6923,2026-04-21,2026-04-20,6923,6923,6923,SUPPORT_LEVEL,support,,true,1321,false,ATR-1,7047.98,124.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c79650de95d,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 6928 (major),2026-04-21,2026-04-20,6928,6928,6928,MAJOR_SUPPORT,support,major,true,1321,false,ATR-1,7047.98,119.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788e9cebe46,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 6938 (major),2026-04-21,2026-04-20,6938,6938,6938,MAJOR_SUPPORT,support,major,true,1321,false,ATR-1,7047.98,109.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a05bc3990b1,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 6944,2026-04-21,2026-04-20,6944,6944,6944,SUPPORT_LEVEL,support,,true,1321,false,ATR-1,7047.98,103.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c4d1f97a8b6,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 6948,2026-04-21,2026-04-20,6948,6948,6948,SUPPORT_LEVEL,support,,true,1321,false,ATR-1,7047.98,99.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5ef0cd8ae20,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 6958,2026-04-21,2026-04-20,6958,6958,6958,SUPPORT_LEVEL,support,,true,1321,false,ATR-1,7047.98,89.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2ca2f9424b0,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 6963 (major),2026-04-21,2026-04-20,6963,6963,6963,MAJOR_SUPPORT,support,major,true,1321,false,ATR-1,7047.98,84.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e2225be6b5,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 6967,2026-04-21,2026-04-20,6967,6967,6967,SUPPORT_LEVEL,support,,true,1321,false,ATR-1,7047.98,80.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438e2b92a51e,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 6983 (major),2026-04-21,2026-04-20,6983,6983,6983,MAJOR_SUPPORT,support,major,true,1321,false,ATR-1,7047.98,64.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73a1fce38395,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 6993,2026-04-21,2026-04-20,6993,6993,6993,SUPPORT_LEVEL,support,,true,1321,false,ATR-1,7047.98,54.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691dfc007caf,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7003 (major),2026-04-21,2026-04-20,7003,7003,7003,MAJOR_SUPPORT,support,major,true,1321,false,ATR-1,7047.98,44.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e1b79565448,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7009,2026-04-21,2026-04-20,7009,7009,7009,SUPPORT_LEVEL,support,,true,1321,false,ATR-1,7047.98,38.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab8fbc5db91,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7014 (major),2026-04-21,2026-04-20,7014,7014,7014,MAJOR_SUPPORT,support,major,true,1321,false,ATR-1,7047.98,33.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd49bda071a0,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7021,2026-04-21,2026-04-20,7021,7021,7021,SUPPORT_LEVEL,support,,true,1321,false,ATR-1,7047.98,26.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647005ff1324,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7026,2026-04-21,2026-04-20,7026,7026,7026,SUPPORT_LEVEL,support,,true,1321,false,ATR-1,7047.98,21.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f015df61aed,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7031,2026-04-21,2026-04-20,7031,7031,7031,SUPPORT_LEVEL,support,,true,1321,false,ATR-1,7047.98,16.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634c1b404ea8,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7036 (major),2026-04-21,2026-04-20,7036,7036,7036,MAJOR_SUPPORT,support,major,true,1321,false,ATR-1,7047.98,11.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efbc615dcafd,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7041,2026-04-21,2026-04-20,7041,7041,7041,SUPPORT_LEVEL,support,,true,1321,false,ATR-1,7047.98,6.98,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdf41a7f55c8,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7049 (major),2026-04-21,2026-04-20,7049,7049,7049,RESISTANCE_ONLY,support,major|resistance_only,false,1321,false,ATR-1,7047.98,1.02,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0a21711ee7c,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistance is generally 7085 now and support is generally 7058/7049.,2026-04-21,2026-04-20,7049,7049,7049,RESISTANCE_ONLY,resistance,resistance_only,false,1321,false,ATR-1,7047.98,1.02,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19a203c9ba5e,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7053,2026-04-21,2026-04-20,7053,7053,7053,SUPPORT_LEVEL,support,,true,1321,false,ATR-1,7047.98,5.02,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26f8e2cace01,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7057 (major),2026-04-21,2026-04-20,7057,7057,7057,MAJOR_SUPPORT,support,major,true,1321,false,ATR-1,7047.98,9.02,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184351f15c43,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistance is generally 7085 now and support is generally 7058/7049.,2026-04-21,2026-04-20,7058,7058,7058,RESISTANCE_ONLY,resistance,resistance_only|failed_breakdown_reclaim,false,1321,false,ATR-1,7047.98,10.02,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb885b6339ef,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Below there is nothing until 7058.,2026-04-21,2026-04-20,7058,7058,7058,RESISTANCE_ONLY,support,resistance_only|failed_breakdown_reclaim,false,1321,false,ATR-1,7047.98,10.02,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e803fad5a51,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7067,2026-04-21,2026-04-20,7067,7067,7067,SUPPORT_LEVEL,support,,true,1321,false,ext-4,7070.24,3.24,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dbe62c14fea,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7074,2026-04-21,2026-04-20,7074,7074,7074,SUPPORT_LEVEL,support,,true,1321,false,ext-4,7070.24,3.76,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7ff90995281,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7078 (major),2026-04-21,2026-04-20,7078,7078,7078,MAJOR_SUPPORT,support,major,true,1321,false,ext-4,7070.24,7.76,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c019019f97e,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"...Monday is that ES can start digesting this move….A bull case for Monday on a tiny retrace would involve ES back-testing 7085, defending, then resuming up with next slate of targets being 7186, 7192, 7217, then 7230."" Right off the open last night, we sold down to 7085 to the tick, defended and rallied to 7160+.",2026-04-21,2026-04-20,7085,7085,7085,RESISTANCE_ONLY,support,defend_first|target_reference|failed_breakdown_reclaim|resistance_only|shelf_cluster_low,false,1321,false,ext-3,7087.72,2.72,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fcff66d6468,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistance is generally 7085 now and support is generally 7058/7049.,2026-04-21,2026-04-20,7085,7085,7085,RESISTANCE_ONLY,resistance,resistance_only|defend_first|target_reference|failed_breakdown_reclaim|shelf_cluster_low|major,false,1321,false,ext-3,7087.72,2.72,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69876f9279db,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7086 (major),2026-04-21,2026-04-20,7086,7086,7086,MAJOR_SUPPORT,support,major,true,1321,false,ext-3,7087.72,1.72,entry_model_available,2026-04-21 14:44,2026-04-21 15:44,2026-04-21 14:44,2026-04-21 15:44,7085,1,2026-04-21 14:44,2026-04-21 15:44,true,2026-04-21 14:45,2026-04-21 15:45,2026-04-21 14:46,2026-04-21 15:46,2026-04-21 14:46,2026-04-21 15:46,acceptance_3m_next_open,2026-04-21 14:47,2026-04-21 15:47,7096,true,11,3.5,true,true,true,true,false,11,3.5,true,true,true,true,false,11,3.5,true,true,true,true,false,11,3.5,true,true,true,true,11,3.5,true,true,true,true,true
475069d6aaa9,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7095,2026-04-21,2026-04-20,7095,7095,7095,SUPPORT_LEVEL,support,,true,1321,false,ext-2,7099.99,4.99,entry_model_available,2026-04-21 14:42,2026-04-21 15:42,2026-04-21 14:43,2026-04-21 15:43,7089,6,2026-04-21 14:46,2026-04-21 15:46,false,2026-04-21 14:47,2026-04-21 15:47,2026-04-21 14:48,2026-04-21 15:48,2026-04-21 14:59,2026-04-21 15:59,acceptance_3m_next_open,2026-04-21 14:49,2026-04-21 15:49,7098,true,9,5.5,true,true,true,false,false,9,5.5,true,true,true,false,false,9,5.5,true,true,true,false,false,9,5.5,true,true,true,false,9,5.5,true,true,true,false,true
a3ee39a214fd,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7104 (major),2026-04-21,2026-04-20,7104,7104,7104,FAILED_BREAKDOWN_RECLAIM,support,major|failed_breakdown_reclaim,true,1321,false,ext-2,7099.99,4.01,entry_model_available,2026-04-21 12:12,2026-04-21 13:12,2026-04-21 12:12,2026-04-21 13:12,7102,2,2026-04-21 12:12,2026-04-21 13:12,true,2026-04-21 12:13,2026-04-21 13:13,2026-04-21 12:14,2026-04-21 13:14,2026-04-21 12:33,2026-04-21 13:33,acceptance_3m_next_open,2026-04-21 12:15,2026-04-21 13:15,7105.75,true,2.75,9,true,false,false,false,true,3,9,true,false,false,false,true,27.5,9,true,true,true,true,true,27.5,9,true,true,true,true,32.75,20.75,true,true,true,true,true
50f6105f00c0,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7110,2026-04-21,2026-04-20,7110,7110,7110,FAILED_BREAKDOWN_RECLAIM,support,failed_breakdown_reclaim,true,1321,false,ext-1,7112.26,2.26,entry_model_available,2026-04-21 12:05,2026-04-21 13:05,2026-04-21 12:05,2026-04-21 13:05,7109.25,0.75,2026-04-21 12:05,2026-04-21 13:05,true,2026-04-21 12:08,2026-04-21 13:08,2026-04-21 12:09,2026-04-21 13:09,2026-04-21 12:39,2026-04-21 13:39,acceptance_3m_next_open,2026-04-21 12:10,2026-04-21 13:10,7113.5,true,0.5,11.5,false,false,false,false,true,0.5,16.75,false,false,false,false,true,13.75,16.75,true,true,true,true,true,19.75,16.75,true,true,true,true,25,28.5,true,true,true,true,true
0f18cf305c88,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"By 9pm we returned to 7116, recovered that structure and one could long anywhere between 7116 and 7120.",2026-04-21,2026-04-20,7116,7116,7116,FAILED_BREAKDOWN_RECLAIM,support,failed_breakdown_reclaim,true,1321,false,ext-1,7112.26,3.74,entry_model_available,2026-04-21 11:44,2026-04-21 12:44,2026-04-21 11:44,2026-04-21 12:44,7115.5,0.5,2026-04-21 11:44,2026-04-21 12:44,true,2026-04-21 11:45,2026-04-21 12:45,2026-04-21 11:46,2026-04-21 12:46,2026-04-21 11:46,2026-04-21 12:46,acceptance_3m_next_open,2026-04-21 11:47,2026-04-21 12:47,7122.75,true,2.75,2.25,true,false,false,false,true,2.75,9.25,true,false,false,false,true,2.75,20.75,true,false,false,false,true,10.5,26,true,true,true,true,15.75,37.75,true,true,true,true,true
bbc09197315a,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"Shortly after, ES recovered a massive low set at 9:45AM on Friday at 7120 (Failed Breakdown) and rallied.",2026-04-21,2026-04-20,7120,7120,7120,RESISTANCE_ONLY,resistance,failed_breakdown_reclaim|resistance_only|direct_bid_conditional|defend_first,false,1321,false,PUT_TRIGGER,7127.45,7.45,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943b810c6f30,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"Here, ES will put in a Failed Breakdown of 7153 or 7120 as discussed above, then resume up direct.",2026-04-21,2026-04-20,7120,7120,7120,RESISTANCE_ONLY,support,direct_bid_conditional|failed_breakdown_reclaim|resistance_only|defend_first,false,1321,false,PUT_TRIGGER,7127.45,7.45,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93909238342d,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7121 (major),2026-04-21,2026-04-20,7121,7121,7121,FAILED_BREAKDOWN_RECLAIM,support,major|shelf_cluster_low,true,1321,false,PUT_TRIGGER,7127.45,6.45,entry_model_available,2026-04-21 10:03,2026-04-21 11:03,2026-04-21 10:05,2026-04-21 11:05,7120.75,0.25,2026-04-21 10:05,2026-04-21 11:05,true,2026-04-21 10:06,2026-04-21 11:06,2026-04-21 10:07,2026-04-21 11:07,2026-04-21 10:08,2026-04-21 11:08,acceptance_3m_next_open,2026-04-21 10:08,2026-04-21 11:08,7132.75,true,7.5,1.75,true,true,false,false,true,8.75,1.75,true,true,true,false,true,8.75,13.5,true,true,true,false,true,8.75,13.5,true,true,true,false,8.75,47.75,true,true,true,false,true
f658c3c64aec,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,...emember the non-acceptance protocol automatically activates when price recovers the significant low (7120) by 5 points (7125) and holds at or above 7125 for a few minutes.,2026-04-21,2026-04-20,7125,7125,7125,FAILED_BREAKDOWN_RECLAIM,support,failed_breakdown_reclaim|defend_first,true,1321,false,PUT_TRIGGER,7127.45,2.45,entry_model_available,2026-04-21 10:03,2026-04-21 11:03,2026-04-21 10:03,2026-04-21 11:03,7121.5,3.5,2026-04-21 10:04,2026-04-21 11:04,false,2026-04-21 10:07,2026-04-21 11:07,2026-04-21 10:08,2026-04-21 11:08,2026-04-21 10:08,2026-04-21 11:08,acceptance_3m_next_open,2026-04-21 10:09,2026-04-21 11:09,7133.75,true,6.5,0.25,true,true,false,false,true,7.75,3.25,true,true,false,false,true,7.75,14.5,true,true,false,false,true,7.75,14.5,true,true,false,false,7.75,48.75,true,true,false,false,true
59b2b2f93767,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7126,2026-04-21,2026-04-20,7126,7126,7126,SUPPORT_LEVEL,support,,true,1321,false,PUT_TRIGGER,7127.45,1.45,entry_model_available,2026-04-21 10:01,2026-04-21 11:01,2026-04-21 10:01,2026-04-21 11:01,7125.75,0.25,2026-04-21 10:01,2026-04-21 11:01,true,2026-04-21 10:08,2026-04-21 11:08,2026-04-21 10:09,2026-04-21 11:09,2026-04-21 10:08,2026-04-21 11:08,acceptance_3m_next_open,2026-04-21 10:10,2026-04-21 11:10,7136.75,true,4.75,0.25,true,true,false,false,true,4.75,8.5,true,true,false,false,true,4.75,17.5,true,true,false,false,true,4.75,17.5,true,true,false,false,4.75,51.75,true,true,false,false,true
7469ae980e21,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7135 (major),2026-04-21,2026-04-20,7135,7135,7135,FIRST_SUPPORT_CAUTION,support,major|first_support_caution,true,1321,false,PUT_TRIGGER,7127.45,7.55,entry_model_available,2026-04-21 09:59,2026-04-21 10:59,2026-04-21 09:59,2026-04-21 10:59,7134,1,2026-04-21 09:59,2026-04-21 10:59,true,2026-04-21 10:10,2026-04-21 11:10,2026-04-21 10:11,2026-04-21 11:11,,,acceptance_3m_next_open,2026-04-21 10:12,2026-04-21 11:12,7137.75,true,3.75,5,true,false,false,false,true,3.75,16,true,false,false,false,true,3.75,18.5,true,false,false,false,true,3.75,18.5,true,false,false,false,3.75,52.75,true,false,false,false,true
862166e1bb4b,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Specifically at 11am we set a huge low there and rallied to 7147+.,2026-04-21,2026-04-20,7147,7147,7147,RESISTANCE_ONLY,support,resistance_only,false,1321,false,PREV_CLOSE,7152,5,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054cffe98ad1,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"After a massive rally Friday, ES is consolidating and this range is roughly 7147-53 (this has been resistance all day) to 7085 (this is where we bottomed out at 6pm last evening).",2026-04-21,2026-04-20,7147,7147,7147,RESISTANCE_ONLY,resistance,resistance_only,false,1321,false,PREV_CLOSE,7152,5,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620a47ce7a39,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7148,2026-04-21,2026-04-20,7148,7148,7148,SUPPORT_LEVEL,support,,true,1321,false,PREV_CLOSE,7152,4,entry_model_available,2026-04-21 08:35,2026-04-21 09:35,2026-04-21 08:35,2026-04-21 09:35,7147.25,0.75,2026-04-21 08:35,2026-04-21 09:35,true,2026-04-21 08:36,2026-04-21 09:36,2026-04-21 08:37,2026-04-21 09:37,2026-04-21 08:43,2026-04-21 09:43,acceptance_3m_next_open,2026-04-21 08:38,2026-04-21 09:38,7149.25,true,6.75,2.25,true,true,false,false,true,19.25,2.25,true,true,true,true,true,22,2.25,true,true,true,true,true,23.25,2.25,true,true,true,true,23.25,64.25,true,true,true,true,true
3515f95d9a47,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7153 (major),2026-04-21,2026-04-20,7153,7153,7153,RESISTANCE_ONLY,resistance,major|direct_bid_conditional|failed_breakdown_reclaim|resistance_only,false,1321,false,PREV_CLOSE,7152,1,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c61ce19d548,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"Here, ES will put in a Failed Breakdown of 7153 or 7120 as discussed above, then resume up direct.",2026-04-21,2026-04-20,7153,7153,7153,RESISTANCE_ONLY,support,direct_bid_conditional|failed_breakdown_reclaim|resistance_only,false,1321,false,PREV_CLOSE,7152,1,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1246a0eed07,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7159,2026-04-21,2026-04-20,7159,7159,7159,RESISTANCE_ONLY,resistance,resistance_only,false,1321,false,PREV_CLOSE,7152,7,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e8f1e81d547,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"... 7186, 7192, 7217, then 7230."" Right off the open last night, we sold down to 7085 to the tick, defended and rallied to 7160+.",2026-04-21,2026-04-20,7160,7160,7160,SUPPORT_LEVEL,support,defend_first|target_reference,true,1321,false,PREV_CLOSE,7152,8,entry_model_available,2026-04-20 17:05,2026-04-20 18:05,2026-04-20 17:05,2026-04-20 18:05,7156.75,3.25,2026-04-20 17:06,2026-04-20 18:06,false,2026-04-20 20:31,2026-04-20 21:31,2026-04-20 20:32,2026-04-20 21:32,2026-04-21 00:27,2026-04-21 01:27,acceptance_3m_next_open,2026-04-20 20:33,2026-04-20 21:33,7161.25,true,1.25,1,false,false,false,false,true,1.25,1,false,false,false,false,true,1.25,4,false,false,false,false,true,1.25,4,false,false,false,false,21.75,76.25,true,true,true,true,true
9a5e541de1cc,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7169,2026-04-21,2026-04-20,7169,7169,7169,RESISTANCE_ONLY,resistance,resistance_only,false,1321,false,CALL_TRIGGER,7176.55,7.55,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e5a617e0dae,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7174 (major),2026-04-21,2026-04-20,7174,7174,7174,RESISTANCE_ONLY,resistance,major|resistance_only|target_reference,false,1321,false,CALL_TRIGGER,7176.55,2.55,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17bce0cf06e3,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"Breakout would target 7160, 7174, 7194, then 7217.",2026-04-21,2026-04-20,7174,7174,7174,RESISTANCE_ONLY,support,target_reference|resistance_only,false,1321,false,CALL_TRIGGER,7176.55,2.55,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338572aae8a8,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"...uch shelf of lows at 6793 from Wednesday/Thursday April 8th and 9th, and we ripped from there - in a historic move - to 7184+ Friday.",2026-04-21,2026-04-20,7184,7184,7184,FAILED_BREAKDOWN_RECLAIM,support,failed_breakdown_reclaim|shelf_cluster_low,true,1321,false,CALL_TRIGGER,7176.55,7.45,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6b10deadac8,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7186,2026-04-21,2026-04-20,7186,7186,7186,RESISTANCE_ONLY,resistance,defend_first|target_reference|resistance_only,false,1321,false,ext+1,7191.74,5.74,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bef7b2e3721,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"...nday on a tiny retrace would involve ES back-testing 7085, defending, then resuming up with next slate of targets being 7186, 7192, 7217, then 7230."" Right off the open last night, we sold down to 7085 to the tick, defended and rallied to 7160+.",2026-04-21,2026-04-20,7186,7186,7186,RESISTANCE_ONLY,support,defend_first|target_reference|resistance_only,false,1321,false,ext+1,7191.74,5.74,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
